,2018-12-10,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-24,2018-12-26,2018-12-27,2018-12-28,2018-12-31,2019-01-02,2019-01-03,2019-01-04,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-14,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-01,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15
12:08,1031.19,1044.12,1077.375,1060.25,1049.59,1050.18,1044.33,1060.0,1009.33,980.82,986.89,1004.5160000000001,1010.1,1044.65,0.0,1030.994,1025.0,1058.46,1066.46,1067.0,1073.87,1065.4,1054.82,1048.157,1077.66,1084.25,1079.942,1104.95,1081.032,1061.03,1070.09,1091.6,1065.94,1063.7939999999999,1070.75,1115.045,1118.05,1124.97,1125.68,1118.825,1089.149,1093.43,1097.1,1121.921,1129.125,1123.52,1116.037
12:09,1030.996,1045.722,1078.175,1060.2,1048.365,1050.31,1045.12,1061.1,1008.887,981.85,984.945,1005.98,1010.72,1044.066,0.0,1031.285,1024.56,1058.83,1067.167,1067.2,1074.185,1064.69,1053.885,1048.6,1077.336,1083.89,1079.95,1104.921,1080.99,1061.83,1069.938,1090.34,1066.789,1063.5,1070.71,1114.8239999999998,1117.81,1125.0,1125.42,1118.3,1090.11,1093.08,1097.73,1121.66,1128.285,1123.355,1116.645
12:10,1030.77,1043.37,1077.57,1060.24,1047.635,1050.43,1047.6960000000001,1061.075,1011.22,983.79,984.814,1006.669,1010.1,1043.29,0.0,1030.193,1024.32,1058.74,1067.45,1067.177,1074.36,1064.66,1053.655,1048.97,1078.0,1084.05,1079.521,1105.077,1080.879,1061.897,1069.79,1090.132,1066.35,1064.57,1070.67,1114.6,1118.09,1124.691,1124.56,1117.83,1089.935,1093.98,1097.78,1121.3980000000001,1128.7,1123.505,1116.677
12:11,1031.37,1044.616,1077.92,1060.5,1048.372,1051.29,1047.25,1060.8,1010.203,982.29,983.86,1006.75,1009.2180000000001,1043.343,0.0,1030.481,1028.19,1058.62,1067.377,1067.0,1073.601,1064.8010000000002,1053.07,1049.5,1078.29,1084.785,1079.45,1104.72,1080.182,1061.886,1069.0,1089.25,1066.88,1063.62,1071.24,1113.57,1118.0,1124.729,1125.47,1117.99,1088.835,1093.1760000000002,1097.02,1121.26,1128.77,1123.625,1116.65
12:12,1032.77,1043.305,1076.98,1060.09,1047.55,1051.0,1047.94,1060.733,1008.6,981.058,983.368,1009.163,1009.015,1043.55,0.0,1030.85,1029.52,1059.1,1068.3,1066.221,1073.44,1065.25,1053.16,1049.21,1078.25,1085.59,1080.74,1104.89,1079.15,1062.26,1069.63,1089.5,1065.812,1064.353,1070.87,1114.124,1117.6,1124.85,1125.683,1118.54,1089.1,1092.77,1097.29,1121.775,1128.79,1123.095,1116.66
12:13,1033.3,1044.37,1078.262,1058.642,1047.0,1051.03,1048.65,1060.54,1007.949,980.49,986.01,1010.0,1010.2610000000001,1042.952,0.0,1031.35,1028.76,1059.37,1068.23,1066.34,1074.22,1065.67,1053.135,1048.93,1078.478,1085.18,1080.38,1105.38,1079.85,1061.991,1069.017,1088.88,1066.47,1065.4,1071.49,1114.0819999999999,1117.9360000000001,1124.697,1125.24,1119.2910000000002,1088.94,1093.13,1097.07,1121.982,1128.52,1123.51,1116.985
12:14,1033.171,1043.59,1076.36,1059.642,1046.053,1049.39,1048.83,1060.62,1008.86,979.6339999999999,986.33,1010.01,1009.9,1042.86,0.0,1031.97,1027.41,1059.49,1068.042,1067.153,1074.36,1065.057,1053.24,1049.45,1077.594,1084.89,1080.0,1106.46,1079.838,1062.42,1069.28,1088.96,1066.0,1065.59,1071.882,1114.015,1117.486,1124.83,1125.35,1118.75,1089.64,1092.55,1096.885,1122.045,1128.588,1123.95,1116.98
12:15,1032.77,1042.6860000000001,1075.52,1058.756,1047.4569999999999,1048.6,1048.0,1060.701,1009.73,981.934,986.62,1009.64,1011.57,1042.42,0.0,1031.98,1028.08,1060.66,1068.665,1067.48,1075.5339999999999,1065.96,1053.61,1049.1760000000002,1077.69,1083.13,1080.306,1106.9360000000001,1079.933,1062.053,1068.745,1088.94,1067.317,1065.1889999999999,1072.075,1113.78,1117.1,1123.97,1125.1,1118.657,1088.73,1092.31,1096.98,1122.256,1128.98,1123.36,1117.264
12:16,1032.792,1042.913,1076.0839999999998,1059.0,1047.92,1048.94,1048.34,1060.969,1008.6160000000001,981.56,986.52,1009.59,1011.7239999999999,1040.39,0.0,1030.803,1025.5,1061.0,1068.86,1067.45,1075.4,1064.99,1053.72,1049.59,1077.41,1082.74,1079.623,1106.927,1080.41,1060.68,1068.83,1089.192,1067.31,1065.0,1072.724,1113.87,1116.97,1123.28,1125.132,1117.874,1089.0539999999999,1091.79,1097.23,1121.319,1127.82,1123.628,1117.746
12:17,1030.6,1043.59,1074.787,1061.35,1047.806,1050.41,1048.81,1060.0,1009.87,980.8,985.71,1009.68,1011.37,1040.79,0.0,1032.41,1024.56,1061.736,1067.9,1067.67,1075.505,1065.44,1054.35,1050.43,1077.57,1083.73,1080.04,1106.43,1080.46,1060.43,1068.69,1088.47,1067.265,1065.298,1072.99,1113.85,1117.306,1123.76,1125.315,1117.42,1089.96,1092.185,1096.674,1120.607,1127.26,1123.735,1117.447
12:18,1030.16,1042.215,1074.94,1060.52,1049.0430000000001,1050.28,1049.0,1060.79,1009.5,981.86,984.65,1008.8,1011.6160000000001,1040.43,0.0,1031.9,1023.0,1061.7,1068.492,1069.6,1074.97,1065.1,1054.69,1050.47,1077.1,1083.91,1079.8319999999999,1106.06,1080.2910000000002,1059.59,1069.09,1088.58,1066.66,1065.215,1072.81,1114.51,1116.78,1123.473,1124.51,1117.46,1090.26,1093.46,1096.99,1120.351,1127.25,1123.625,1117.5
12:19,1029.4,1042.3,1076.6889999999999,1059.27,1048.15,1049.66,1048.66,1060.84,1013.3,980.35,985.71,1009.98,1010.86,1041.57,0.0,1032.45,1024.8,1061.73,1068.25,1069.34,1075.37,1065.14,1054.44,1049.78,1077.1680000000001,1084.37,1078.98,1106.0,1080.04,1061.1,1069.25,1089.44,1066.2,1065.601,1073.56,1114.16,1116.71,1123.56,1124.014,1117.57,1091.02,1093.38,1097.532,1120.0,1126.84,1124.538,1117.25
12:20,1030.58,1043.79,1076.63,1058.9,1048.22,1050.455,1048.505,1061.021,1013.28,979.88,984.43,1010.48,1010.4169999999999,1042.17,0.0,1031.4589999999998,1024.19,1061.5410000000002,1068.6,1068.942,1074.68,1064.45,1054.012,1049.58,1077.6,1083.91,1079.21,1106.47,1081.04,1061.21,1068.55,1089.46,1066.98,1065.488,1074.43,1114.19,1115.4489999999998,1124.33,1124.06,1117.553,1091.185,1093.275,1096.82,1120.315,1127.52,1124.98,1117.03
12:21,1030.01,1044.113,1077.11,1059.015,1049.79,1050.92,1047.962,1060.361,1014.48,979.14,983.2,1009.1419999999999,1010.3430000000001,1041.346,0.0,1031.79,1023.3430000000001,1061.15,1068.361,1069.68,1075.403,1065.12,1053.75,1048.32,1078.03,1084.03,1079.525,1106.08,1080.623,1061.6,1068.45,1089.182,1067.42,1065.357,1074.6,1114.685,1115.61,1124.27,1123.163,1118.203,1091.4,1092.62,1097.593,1120.566,1127.296,1124.56,1116.73
12:22,1029.511,1045.44,1076.91,1059.1,1049.9,1049.0330000000001,1048.55,1060.94,1014.18,981.11,985.43,1007.38,1010.5,1042.0,0.0,1030.24,1024.282,1062.56,1069.085,1069.656,1075.42,1065.4,1054.0,1048.55,1078.24,1084.99,1079.47,1107.19,1080.67,1061.3339999999998,1068.0,1089.58,1067.025,1065.0919999999999,1075.2,1114.212,1115.5539999999999,1124.1580000000001,1122.78,1118.737,1091.86,1092.61,1097.836,1120.437,1126.927,1124.6,1116.889
12:23,1028.13,1046.78,1075.38,1058.013,1050.05,1048.338,1047.65,1060.7060000000001,1012.97,980.22,983.93,1007.9,1010.216,1044.4460000000001,0.0,1030.7910000000002,1025.51,1062.73,1070.17,1069.344,1074.98,1065.53,1053.857,1048.3,1078.2,1085.02,1079.298,1106.8210000000001,1080.68,1061.575,1068.378,1089.58,1067.031,1065.36,1073.9260000000002,1114.7939999999999,1114.93,1124.13,1123.11,1119.01,1092.11,1092.6,1097.86,1119.817,1127.0,1124.34,1116.75
12:24,1029.15,1047.3110000000001,1076.067,1057.01,1050.72,1047.49,1047.369,1061.13,1014.39,979.6,985.25,1009.9169999999999,1011.98,1043.72,0.0,1030.4180000000001,1025.03,1062.586,1070.0,1069.728,1074.9489999999998,1065.64,1053.663,1049.1580000000001,1078.286,1085.2730000000001,1079.89,1107.27,1080.64,1062.22,1068.509,1090.68,1067.41,1065.19,1073.5439999999999,1114.451,1114.14,1123.221,1124.18,1119.25,1091.177,1092.393,1098.01,1120.29,1126.86,1126.0,1116.124
12:25,1029.81,1046.879,1076.34,1056.8,1049.941,1047.53,1048.36,1060.99,1015.91,977.3810000000001,987.174,1009.6389999999999,1008.01,1042.75,0.0,1031.04,1022.78,1062.77,1071.245,1070.0,1074.86,1065.29,1054.147,1049.28,1077.32,1084.83,1079.25,1107.45,1079.83,1062.26,1069.15,1090.79,1068.339,1064.56,1074.23,1113.97,1114.6019999999999,1123.36,1124.363,1120.373,1091.14,1092.89,1098.837,1120.46,1127.018,1125.745,1116.505
12:26,1029.85,1047.263,1076.52,1056.71,1050.0,1046.4,1047.09,1060.95,1017.23,978.209,986.97,1009.37,1007.84,1043.0610000000001,0.0,1031.32,1022.8,1062.64,1070.882,1070.62,1075.11,1064.172,1054.13,1049.15,1077.77,1085.45,1079.39,1107.085,1079.47,1063.516,1068.77,1090.63,1067.62,1064.98,1074.47,1114.39,1114.499,1122.645,1124.46,1121.07,1090.612,1092.095,1098.98,1120.661,1127.295,1125.64,1117.03
12:27,1029.914,1047.96,1077.15,1057.1,1049.21,1046.98,1046.565,1060.38,1017.422,978.27,985.34,1010.42,1008.26,1041.52,0.0,1032.16,1023.0,1062.6,1070.92,1071.0439999999999,1074.7,1064.681,1053.848,1049.21,1077.5,1083.69,1080.4,1106.665,1079.11,1063.4669999999999,1069.31,1090.84,1068.17,1064.9180000000001,1073.73,1113.88,1114.68,1122.555,1124.57,1121.144,1090.75,1092.73,1098.726,1120.537,1126.856,1125.796,1117.73
12:28,1030.17,1046.73,1076.71,1058.42,1050.16,1047.19,1045.22,1058.835,1019.15,979.73,984.2,1009.89,1006.701,1041.73,0.0,1031.91,1023.27,1061.99,1071.375,1071.0839999999998,1074.8,1064.67,1053.81,1049.489,1077.1,1084.516,1080.552,1106.53,1078.6789999999999,1063.5,1068.526,1090.43,1068.83,1064.96,1073.876,1113.29,1115.11,1121.423,1124.526,1120.754,1090.92,1092.229,1098.848,1120.57,1126.79,1126.48,1117.9180000000001
12:29,1030.359,1047.25,1077.92,1057.79,1050.82,1047.05,1046.0,1059.367,1019.3,978.86,983.855,1007.21,1006.08,1042.52,0.0,1032.215,1022.53,1062.4,1071.21,1070.684,1075.086,1064.73,1053.67,1048.67,1077.08,1083.98,1080.99,1106.9389999999999,1079.29,1064.53,1068.9,1090.92,1068.35,1064.86,1074.157,1112.6689999999999,1114.588,1121.462,1124.0,1120.21,1091.13,1092.316,1098.99,1120.31,1126.67,1126.9,1117.5
12:30,1031.016,1049.29,1078.35,1059.876,1050.972,1046.42,1045.925,1059.54,1020.11,976.737,985.863,1007.63,1007.21,1043.72,0.0,1032.77,1023.83,1062.01,1070.02,1071.36,1074.5,1064.87,1053.47,1048.146,1077.387,1083.0,1080.625,1106.263,1078.84,1065.88,1068.89,1090.85,1068.059,1064.92,1074.14,1113.868,1114.26,1121.52,1125.47,1121.0,1090.781,1092.89,1098.6989999999998,1120.807,1126.35,1127.26,1118.2069999999999
12:31,1032.83,1047.553,1078.29,1058.55,1052.16,1043.358,1046.937,1059.06,1018.6,974.865,984.74,1007.63,1006.8860000000001,1043.0,0.0,1033.62,1023.94,1061.52,1070.84,1072.0,1074.71,1065.39,1053.95,1047.7,1076.99,1082.478,1080.5,1107.46,1079.11,1065.54,1068.45,1090.77,1068.03,1065.17,1074.19,1112.85,1114.23,1121.53,1124.8,1122.264,1091.558,1092.65,1098.58,1120.31,1126.112,1126.56,1117.433
12:32,1032.3139999999999,1047.524,1078.425,1059.3,1052.28,1043.46,1047.335,1058.62,1017.449,977.68,983.7610000000001,1007.957,1005.85,1042.657,0.0,1033.213,1024.31,1062.39,1070.315,1071.531,1075.55,1064.88,1054.79,1047.858,1076.08,1081.96,1080.5,1107.345,1078.139,1066.37,1068.75,1090.68,1067.5,1064.053,1073.9660000000001,1113.41,1114.364,1122.2,1124.85,1121.8139999999999,1090.76,1092.64,1098.7930000000001,1120.5839999999998,1126.33,1127.76,1117.605
12:33,1032.05,1046.154,1078.42,1060.568,1051.84,1043.59,1047.91,1059.11,1014.55,976.4910000000001,983.63,1009.453,1006.42,1042.5,0.0,1035.045,1023.69,1062.4669999999999,1069.67,1070.781,1076.0,1065.61,1055.42,1048.232,1075.756,1081.995,1080.51,1106.016,1078.595,1065.93,1068.88,1090.958,1067.57,1064.588,1073.749,1113.15,1113.92,1122.25,1124.18,1121.1,1091.329,1092.157,1098.894,1120.411,1126.26,1127.33,1116.91
12:34,1031.76,1047.256,1077.978,1060.7910000000002,1051.152,1043.753,1047.31,1058.986,1016.61,981.21,985.86,1009.457,1006.572,1043.9,0.0,1034.68,1025.215,1062.34,1070.23,1070.5330000000001,1075.825,1064.87,1055.12,1048.08,1076.24,1082.36,1080.806,1106.01,1078.562,1065.29,1068.15,1091.21,1068.43,1064.923,1073.79,1113.9,1113.35,1121.96,1125.0339999999999,1122.79,1091.23,1092.16,1099.351,1120.849,1126.855,1126.77,1116.88
12:35,1033.01,1047.1,1077.177,1062.42,1050.6889999999999,1043.31,1046.47,1059.29,1015.41,981.47,986.57,1010.3660000000001,1006.816,1043.489,0.0,1034.979,1023.433,1062.29,1070.14,1069.02,1076.68,1065.391,1054.922,1048.143,1075.454,1081.389,1081.02,1106.12,1078.718,1065.43,1067.54,1091.2830000000001,1068.1860000000001,1064.22,1073.5639999999999,1112.747,1113.844,1121.75,1125.228,1121.719,1092.205,1092.56,1099.0839999999998,1120.25,1126.376,1127.2,1116.71
12:36,1035.72,1048.36,1076.38,1062.495,1050.4189999999999,1042.77,1047.397,1057.99,1015.9,982.9839999999999,985.75,1009.38,1007.0160000000001,1044.26,0.0,1038.0,1023.29,1062.88,1069.8,1068.66,1076.656,1065.181,1055.0,1048.32,1075.028,1082.55,1080.44,1106.162,1078.35,1065.47,1066.83,1091.63,1068.5339999999999,1064.746,1073.59,1112.965,1113.606,1121.7910000000002,1125.75,1121.718,1089.98,1092.597,1098.4089999999999,1120.121,1125.989,1127.375,1117.2839999999999
12:37,1037.7,1048.6989999999998,1076.7089999999998,1061.491,1052.45,1043.58,1046.71,1058.66,1016.5,983.2689999999999,985.51,1010.97,1007.0,1045.145,0.0,1038.501,1023.07,1062.224,1070.1589999999999,1069.245,1076.28,1064.84,1055.495,1048.404,1074.6,1080.5439999999999,1080.91,1106.57,1079.13,1065.6,1067.3,1091.02,1068.285,1064.15,1073.53,1112.87,1112.829,1121.865,1125.8239999999998,1121.999,1090.48,1091.861,1098.795,1120.44,1126.33,1127.68,1116.2
12:38,1037.86,1048.53,1076.34,1062.17,1050.711,1043.91,1047.13,1058.42,1014.275,984.22,984.284,1011.99,1009.07,1045.037,0.0,1039.35,1021.69,1062.8010000000002,1070.3,1068.62,1075.673,1065.08,1055.94,1048.56,1075.5,1081.3519999999999,1081.35,1107.328,1079.19,1064.77,1067.03,1091.68,1068.71,1064.23,1073.74,1113.3,1112.92,1122.3,1125.48,1122.1,1090.07,1091.948,1099.0,1120.52,1125.63,1126.9,1116.452
12:39,1037.921,1047.872,1076.0,1063.792,1050.684,1043.9080000000001,1047.0,1058.27,1014.2869999999999,985.0,986.293,1012.2,1008.29,1045.991,0.0,1039.575,1023.53,1062.69,1069.192,1067.998,1075.7,1065.21,1056.122,1048.585,1074.944,1081.665,1081.34,1106.9669999999999,1078.3,1065.21,1067.65,1092.2,1069.6,1064.741,1073.795,1113.05,1111.99,1122.26,1126.34,1122.975,1090.645,1091.654,1098.94,1120.256,1126.0,1126.15,1116.61
12:40,1040.0,1049.51,1076.36,1063.0639999999999,1050.03,1044.1,1046.07,1059.18,1010.115,983.538,985.322,1012.18,1007.442,1045.23,0.0,1038.928,1024.448,1063.38,1068.432,1068.91,1075.51,1064.606,1055.942,1048.51,1075.11,1081.88,1081.58,1107.649,1077.915,1064.113,1067.45,1091.25,1069.43,1065.44,1073.802,1113.634,1112.07,1122.347,1126.53,1122.664,1090.07,1092.8,1099.4,1120.202,1126.65,1126.678,1116.458
12:41,1039.08,1047.6680000000001,1076.95,1062.57,1050.01,1044.53,1046.19,1058.18,1012.11,984.9,984.49,1010.09,1006.93,1044.28,0.0,1040.63,1024.392,1063.32,1068.065,1069.75,1076.135,1064.589,1056.29,1048.96,1074.66,1081.39,1081.11,1107.525,1078.53,1064.43,1067.525,1091.0,1069.04,1065.46,1073.25,1113.21,1112.223,1122.31,1126.33,1122.254,1089.77,1093.0,1099.58,1119.96,1127.326,1126.645,1116.644
12:42,1041.795,1048.399,1076.99,1061.9,1050.677,1042.85,1046.49,1058.42,1012.49,988.53,984.07,1010.096,1006.283,1044.55,0.0,1039.6889999999999,1023.19,1062.906,1068.65,1069.87,1076.21,1064.286,1055.822,1048.652,1074.944,1081.36,1081.12,1107.4560000000001,1079.124,1065.44,1067.714,1090.478,1069.35,1065.14,1074.13,1113.8,1113.515,1122.15,1126.613,1121.6,1089.01,1093.19,1099.04,1119.93,1127.1,1126.43,1116.22
12:43,1040.9089999999999,1049.48,1076.95,1061.39,1049.53,1042.017,1046.79,1057.5,1012.55,987.03,982.816,1010.375,1004.24,1044.897,0.0,1039.68,1023.628,1063.22,1068.49,1069.899,1075.8310000000001,1063.35,1055.3,1049.088,1074.728,1081.99,1081.7,1106.63,1079.12,1065.95,1067.691,1091.36,1070.12,1064.31,1074.0710000000001,1112.382,1113.62,1121.906,1126.65,1122.002,1089.15,1093.016,1098.928,1119.786,1127.46,1126.244,1116.863
12:44,1039.231,1049.84,1077.63,1061.27,1050.164,1043.104,1046.46,1058.3010000000002,1010.502,987.534,981.8760000000001,1010.9010000000001,1004.0,1044.16,0.0,1040.0,1023.5,1062.67,1068.43,1069.508,1076.036,1063.6989999999998,1055.451,1048.99,1074.825,1081.8,1081.09,1106.86,1079.42,1065.609,1067.221,1090.67,1069.225,1064.67,1074.35,1110.0,1113.4080000000001,1122.3,1126.56,1122.195,1089.373,1092.89,1099.184,1119.37,1127.5,1126.569,1116.476
12:45,1037.69,1050.495,1077.495,1060.81,1049.93,1043.68,1047.03,1057.8,1009.65,988.16,980.56,1012.81,1004.32,1043.781,0.0,1041.76,1024.8,1063.117,1068.02,1070.242,1076.1760000000002,1064.02,1055.1,1049.058,1074.474,1081.23,1081.238,1106.71,1079.6760000000002,1066.738,1067.362,1090.083,1069.365,1064.1589999999999,1074.437,1111.463,1113.64,1122.49,1126.74,1121.82,1089.174,1092.745,1099.26,1118.88,1127.337,1127.26,1116.07
12:46,1039.0,1049.815,1077.5,1062.02,1049.63,1044.38,1044.9389999999999,1056.7089999999998,1010.505,990.23,983.5,1011.77,1005.6060000000001,1045.4,0.0,1040.95,1026.4189999999999,1063.5230000000001,1068.47,1069.56,1076.94,1064.12,1055.0539999999999,1048.7,1075.069,1080.71,1081.055,1106.74,1079.38,1067.2,1067.37,1088.49,1069.2089999999998,1064.756,1074.059,1112.35,1113.243,1122.3980000000001,1126.85,1121.78,1089.325,1092.663,1099.05,1119.37,1127.22,1127.8,1116.0
12:47,1038.5,1049.928,1077.899,1062.82,1049.312,1044.32,1045.76,1057.19,1011.2,990.74,984.86,1012.533,1006.015,1044.7,0.0,1040.94,1026.25,1064.465,1068.4080000000001,1069.549,1076.901,1065.0,1054.7,1048.162,1074.48,1081.9,1080.33,1105.71,1079.786,1068.01,1067.58,1088.88,1070.74,1065.248,1074.38,1111.25,1114.099,1122.42,1126.55,1121.0710000000001,1089.724,1093.01,1099.009,1119.22,1127.26,1127.487,1115.7
12:48,1041.522,1049.058,1078.44,1061.31,1049.278,1043.545,1046.49,1056.611,1010.0,990.41,987.06,1012.3,1007.46,1044.861,0.0,1040.421,1026.86,1064.21,1068.67,1067.06,1076.97,1066.05,1054.19,1047.59,1074.135,1081.78,1080.55,1104.93,1078.57,1068.651,1067.36,1088.87,1070.25,1064.27,1074.65,1111.71,1114.4,1121.114,1125.85,1120.54,1089.434,1092.665,1098.86,1119.203,1127.5,1127.63,1115.807
12:49,1042.29,1050.495,1078.9289999999999,1062.19,1050.052,1044.23,1045.968,1056.516,1010.79,988.39,988.293,1011.441,1006.06,1044.14,0.0,1039.64,1026.07,1064.7,1067.992,1066.45,1077.54,1066.63,1055.08,1048.15,1074.025,1081.39,1080.656,1105.194,1080.2,1068.7730000000001,1066.87,1088.782,1070.41,1064.453,1074.86,1111.15,1114.39,1121.55,1125.47,1120.691,1089.985,1092.839,1098.69,1118.59,1127.49,1127.09,1115.912
12:50,1041.61,1050.2730000000001,1079.38,1063.0810000000001,1049.91,1043.933,1045.745,1056.47,1010.76,986.01,987.367,1010.805,1006.38,1043.64,0.0,1039.7730000000001,1026.853,1065.0,1068.211,1066.0639999999999,1077.86,1068.0,1055.35,1047.6789999999999,1074.09,1082.053,1080.12,1105.44,1078.93,1068.486,1066.465,1088.65,1070.741,1065.001,1075.1,1111.424,1113.305,1122.1,1126.248,1120.89,1089.66,1093.26,1099.035,1118.924,1126.92,1127.35,1115.19
12:51,1040.15,1049.575,1079.68,1061.781,1050.59,1043.62,1045.52,1057.73,1010.665,986.6510000000001,986.914,1011.73,1006.48,1044.0,0.0,1039.5,1028.501,1064.135,1067.837,1065.932,1078.61,1067.45,1055.34,1047.187,1073.725,1082.31,1080.124,1104.54,1079.65,1068.51,1066.51,1087.68,1070.9660000000001,1065.06,1074.947,1111.4160000000002,1113.35,1122.39,1126.461,1120.93,1090.09,1092.46,1098.51,1119.0,1126.625,1127.59,1114.68
12:52,1040.09,1050.18,1080.42,1061.8,1051.0,1043.0,1045.3139999999999,1057.75,1010.365,986.097,986.475,1012.6089999999999,1005.9,1044.614,0.0,1040.308,1028.323,1063.56,1067.73,1067.053,1078.28,1067.955,1054.892,1047.876,1073.41,1082.1,1079.688,1104.04,1079.095,1068.878,1065.506,1087.38,1070.719,1064.495,1075.02,1111.505,1114.025,1122.92,1126.411,1120.805,1089.4,1093.737,1098.63,1118.76,1126.56,1127.72,1113.88
12:53,1041.4,1050.51,1080.18,1060.76,1050.68,1041.95,1045.6,1055.29,1011.69,984.23,985.8989999999999,1013.8530000000001,1007.525,1044.182,0.0,1040.29,1027.914,1064.36,1068.1789999999999,1066.48,1078.18,1067.7930000000001,1055.0,1047.891,1073.51,1082.24,1079.355,1104.0,1079.35,1069.0,1065.485,1087.437,1070.09,1065.0,1074.9,1110.805,1113.8,1123.05,1125.519,1120.87,1089.88,1093.22,1098.6680000000001,1118.458,1126.12,1127.59,1114.02
12:54,1041.385,1050.465,1080.33,1061.46,1051.07,1042.0510000000002,1046.14,1055.91,1010.0,981.666,985.966,1013.716,1009.355,1044.87,0.0,1039.95,1028.73,1063.0,1068.33,1067.0,1078.48,1067.2,1054.302,1047.66,1071.855,1082.49,1079.787,1103.35,1078.72,1068.16,1065.46,1087.6,1070.09,1065.05,1074.96,1111.14,1113.892,1123.58,1125.74,1120.66,1088.762,1092.84,1098.402,1118.89,1126.58,1127.28,1114.47
12:55,1039.8,1049.67,1081.02,1061.84,1050.65,1041.485,1046.8,1055.82,1009.5239999999999,984.285,981.75,1014.06,1008.45,1044.809,0.0,1038.891,1027.878,1064.336,1068.86,1066.51,1078.404,1066.377,1054.309,1048.1,1072.23,1082.32,1079.43,1103.163,1078.747,1067.83,1065.274,1087.89,1069.255,1065.299,1074.853,1111.12,1114.82,1123.862,1124.9160000000002,1120.6,1088.604,1093.3110000000001,1098.15,1118.816,1126.41,1127.45,1114.73
12:56,1039.008,1050.25,1081.18,1060.65,1050.62,1039.91,1045.0,1054.12,1010.3530000000001,985.07,980.73,1014.028,1007.01,1043.66,0.0,1040.08,1026.875,1064.5610000000001,1069.32,1066.7,1078.56,1066.981,1054.79,1048.37,1071.5,1082.93,1079.29,1103.53,1078.1889999999999,1068.118,1065.19,1087.8,1068.616,1064.87,1075.317,1111.677,1114.873,1123.693,1124.7069999999999,1121.037,1090.14,1093.62,1098.54,1119.275,1126.496,1127.4,1114.628
12:57,1040.4160000000002,1049.953,1079.99,1061.32,1049.88,1040.06,1045.05,1053.65,1013.175,981.674,979.3539999999999,1015.645,1006.48,1042.75,0.0,1041.562,1028.0,1064.49,1069.09,1066.812,1078.91,1066.55,1053.99,1048.05,1072.232,1082.9260000000002,1079.487,1104.62,1078.28,1069.146,1065.98,1088.14,1068.22,1064.27,1075.685,1111.606,1115.49,1123.0,1124.874,1120.86,1089.521,1093.35,1098.372,1119.204,1126.86,1127.46,1114.24
12:58,1039.927,1048.721,1080.221,1061.89,1049.756,1037.67,1045.2,1053.0,1014.51,982.21,978.45,1013.29,1008.37,1042.257,0.0,1042.5,1027.7,1064.98,1068.99,1068.26,1078.741,1067.29,1054.476,1048.489,1072.774,1083.049,1079.27,1104.53,1077.9,1069.21,1065.8,1088.19,1067.975,1064.05,1075.65,1112.335,1115.21,1122.65,1124.7,1120.87,1089.974,1092.82,1098.52,1119.17,1126.703,1127.094,1114.121
12:59,1039.13,1048.63,1080.157,1060.91,1049.12,1037.854,1045.12,1052.89,1014.24,981.45,975.66,1013.9019999999999,1008.908,1042.9289999999999,0.0,1041.76,1028.758,1064.26,1068.84,1067.837,1079.141,1067.02,1054.614,1048.15,1073.75,1083.4,1078.221,1104.047,1078.5710000000001,1069.009,1065.76,1088.54,1068.6860000000001,1064.09,1075.65,1111.98,1115.12,1122.846,1125.275,1120.576,1089.687,1093.0710000000001,1098.1580000000001,1118.72,1126.98,1127.4,1114.2089999999998
13:00,1040.27,1049.11,1079.59,1060.933,1048.06,1037.38,1043.761,1053.18,1013.038,983.045,,1011.6,1009.8389999999999,1043.62,0.0,1041.955,1026.921,1064.03,1069.12,1066.822,1079.25,1066.32,1054.76,1047.75,1073.185,1083.381,1078.75,1104.24,1075.22,1067.83,1065.965,1089.08,1068.3,1062.808,1075.504,1111.82,1114.736,1122.899,1126.201,1121.6,1089.868,1093.38,1097.67,1119.26,1126.888,1127.66,1114.4460000000001
13:01,1040.906,1049.92,1079.79,1060.55,1047.6,1036.56,1044.36,1052.056,1012.19,983.73,,1013.23,1009.77,1042.742,0.0,1044.75,1027.91,1063.431,1068.8239999999998,1066.51,1078.38,1067.0,1054.98,1048.902,1072.8410000000001,1082.48,1078.969,1104.52,1075.5,1067.8210000000001,1066.232,1088.921,1067.8,1063.21,1076.0,1112.47,1115.95,1124.17,1126.3,1120.82,1091.7,1092.79,1098.04,1118.53,1126.68,1128.0430000000001,1114.81
13:02,1041.05,1050.4,1080.4,1060.45,1048.01,1037.23,1044.274,1050.6,1011.73,985.83,,1011.557,1009.05,1043.21,0.0,1043.35,1026.5439999999999,1064.123,1069.0,1066.349,1078.49,1066.78,1054.947,1049.03,1072.657,1082.386,1078.576,1104.671,1074.121,1067.253,1065.96,1088.92,1067.41,1064.03,1076.0,1112.27,1116.04,1123.79,1126.623,1121.5,1091.642,1092.371,1097.922,1118.72,1127.05,1127.78,1114.476
